"Notes"	"State"	"State Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	21	114431	18.4
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	19	114431	16.6 (Unreliable)
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	11	114431	9.6 (Unreliable)
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	36	114431	31.5
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	12	114431	10.5 (Unreliable)
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	10	112069	8.9 (Unreliable)
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	23	112069	20.5
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	21	112069	18.7
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	16	112069	14.3 (Unreliable)
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	25	112069	22.3
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	91	112069	81.2
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of prostate"	"C61"	10	112069	8.9 (Unreliable)
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	12	112069	10.7 (Unreliable)
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	15	112069	13.4 (Unreliable)
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	25	112069	22.3
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	11	112069	9.8 (Unreliable)
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	16	112069	14.3 (Unreliable)
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Essential (primary) hypertension"	"I10"	16	112069	14.3 (Unreliable)
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	64	112069	57.1
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	12	112069	10.7 (Unreliable)
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	54	112069	48.2
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	10	112069	8.9 (Unreliable)
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Cardiac arrest, unspecified"	"I46.9"	13	112069	11.6 (Unreliable)
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	11	112069	9.8 (Unreliable)
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	17	112069	15.2 (Unreliable)
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	39	112069	34.8
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Alcoholic cirrhosis of liver"	"K70.3"	15	112069	13.4 (Unreliable)
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	25	112069	22.3
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	11	112069	9.8 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	11	78866	13.9 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	18	78866	22.8 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	29	78866	36.8
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	108	78866	136.9
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	49	78866	62.1
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Endometrium - Malignant neoplasms"	"C54.1"	13	78866	16.5 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of ovary"	"C56"	30	78866	38.0
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	13	78866	16.5 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	12	78866	15.2 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	12	78866	15.2 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	15	78866	19.0 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	15	78866	19.0 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	21	78866	26.6
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Essential (primary) hypertension"	"I10"	14	78866	17.8 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	29	78866	36.8
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	30	78866	38.0
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	11	78866	13.9 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Intracerebral haemorrhage, unspecified"	"I61.9"	11	78866	13.9 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	21	78866	26.6
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	13	78866	16.5 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	82	78866	104.0
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Urinary tract infection, site not specified"	"N39.0"	16	78866	20.3 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	11	73143	15.0 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	24	73143	32.8
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	21	73143	28.7
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	31	73143	42.4
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	117	73143	160.0
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of prostate"	"C61"	28	73143	38.3
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	21	73143	28.7
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	16	73143	21.9 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	14	73143	19.1 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	21	73143	28.7
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	10	73143	13.7 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	12	73143	16.4 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	17	73143	23.2 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	16	73143	21.9 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	20	73143	27.3
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Unspecified dementia"	"F03"	15	73143	20.5 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Motor neuron disease"	"G12.2"	10	73143	13.7 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Parkinson disease"	"G20"	17	73143	23.2 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Essential (primary) hypertension"	"I10"	15	73143	20.5 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	84	73143	114.8
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	11	73143	15.0 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	97	73143	132.6
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Cardiomyopathy, unspecified"	"I42.9"	10	73143	13.7 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	31	73143	42.4
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	30	73143	41.0
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	10	73143	13.7 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	17	73143	23.2 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Emphysema, unspecified"	"J43.9"	10	73143	13.7 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	13	73143	17.8 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	85	73143	116.2
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	12	73143	16.4 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Alcoholic cirrhosis of liver"	"K70.3"	13	73143	17.8 (Unreliable)
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	29	73143	39.6
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	14	45943	30.5 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	36	45943	78.4
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	44	45943	95.8
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	114	45943	248.1
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	49	45943	106.7
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of ovary"	"C56"	16	45943	34.8 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	11	45943	23.9 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	19	45943	41.4 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	12	45943	26.1 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	11	45943	23.9 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	23	45943	50.1
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Vascular dementia, unspecified"	"F01.9"	15	45943	32.6 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	112	45943	243.8
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Parkinson disease"	"G20"	34	45943	74.0
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	103	45943	224.2
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Senile degeneration of brain, not elsewhere classified"	"G31.1"	10	45943	21.8 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Essential (primary) hypertension"	"I10"	18	45943	39.2 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Hypertensive renal disease with renal failure"	"I12.0"	13	45943	28.3 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	49	45943	106.7
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	76	45943	165.4
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Atrial fibrillation and flutter"	"I48"	21	45943	45.7
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	35	45943	76.2
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Intracerebral haemorrhage, unspecified"	"I61.9"	15	45943	32.6 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	44	45943	95.8
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	14	45943	30.5 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	38	45943	82.7
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	20	45943	43.5
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	11	45943	23.9 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	135	45943	293.8
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Pneumonitis due to food and vomit"	"J69.0"	15	45943	32.6 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	13	45943	28.3 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Urinary tract infection, site not specified"	"N39.0"	13	45943	28.3 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Unspecified fall"	"W19"	13	45943	28.3 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	18	35149	51.2 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	24	35149	68.3
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	28	35149	79.7
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	44	35149	125.2
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	125	35149	355.6
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of prostate"	"C61"	47	35149	133.7
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	10	35149	28.5 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	19	35149	54.1 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	16	35149	45.5 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	11	35149	31.3 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	14	35149	39.8 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	12	35149	34.1 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	10	35149	28.5 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	16	35149	45.5 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	10	35149	28.5 (Unreliable)
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	23	35149	65.4
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Hyperlipidaemia, unspecified"	"E78.5"	15	35149	42.7 (Unreliable)
